Transaction_Amount,Transaction_Type,Account_Age,Transaction_Location,Transaction_Time,Fraudulent,Customer_ID,Loan_Amount,Loan_Purpose
2745.26,Online,5.0,Los Angeles,14:11,0,CUST89372,75203.7,Personal
4752.53,Online,26.0,Los Angeles,2:13,0,CUST68981,20701.91,Business
1060.85,In-store,23.0,San Francisco,15:16,0,CUST68339,37487.37,Business
28.26,Online,29.0,New York,21:44,0,CUST45868,51448.03,Education
4151.01,ATM,13.0,Houston,2:35,0,CUST78671,11657.37,Personal
2978.71,In-store,19.0,New York,5:48,0,CUST70325,3109.86,Personal
3754.87,ATM,16.0,San Francisco,10:3,0,CUST25254,56222.34,Mortgage
4214.04,In-store,18.0,New York,7:57,0,CUST16696,17596.64,Personal
2865.75,ATM,7.0,Chicago,3:0,1,CUST57904,32404.87,Education
3994.03,In-store,6.0,San Francisco,10:33,0,CUST33906,34419.03,Mortgage
2247.78,ATM,14.0,New York,6:44,0,CUST18524,76148.79,Mortgage
4429.67,In-store,26.0,Chicago,4:8,0,CUST67998,61606.65,Personal
4103.61,In-store,12.0,San Francisco,16:55,0,CUST44636,3526.18,Education
2549.93,ATM,22.0,San Francisco,9:14,0,CUST29845,22035.35,Mortgage
230.94,In-store,27.0,Chicago,16:11,0,CUST68929,92169.95,Personal
4803.17,ATM,15.0,Los Angeles,20:45,0,CUST43241,47449.57,Education
1817.38,Online,2.0,San Francisco,6:47,0,CUST14490,94176.64,Personal
3200.28,ATM,29.0,Los Angeles,3:35,0,CUST25664,24634.75,Business
3469.74,ATM,29.0,Los Angeles,1:40,0,CUST34743,51586.78,Personal
639.94,Online,7.0,Houston,7:5,0,CUST73626,86794.62,Mortgage
1888.31,ATM,23.0,San Francisco,10:41,0,CUST92975,90829.64,Personal
374.09,In-store,4.0,New York,3:22,0,CUST61675,53297.75,Business
1530.74,In-store,1.0,Houston,1:17,0,CUST44481,48792.43,Business
561.23,In-store,20.0,San Francisco,6:57,0,CUST61357,99140.86,Mortgage
3767.37,ATM,21.0,Houston,14:19,0,CUST41676,65243.21,Education
2703.03,In-store,21.0,Chicago,1:43,0,CUST57432,54777.16,Business
2160.94,Online,26.0,Chicago,10:41,0,CUST49555,53317.15,Personal
4359.58,In-store,7.0,New York,14:29,0,CUST26839,87359.19,Business
1501.11,ATM,17.0,New York,12:25,0,CUST51805,21310.52,Education
795.55,In-store,22.0,Los Angeles,16:42,0,CUST77962,11796.47,Personal
864.59,In-store,27.0,New York,23:18,0,CUST57798,86943.87,Education
3632.28,In-store,12.0,San Francisco,6:2,0,CUST92586,45230.57,Mortgage
1323.44,ATM,26.0,Los Angeles,7:28,0,CUST99752,55345.65,Personal
2815.6,Online,16.0,New York,14:14,0,CUST35197,56928.2,Mortgage
4617.23,In-store,11.0,Los Angeles,6:36,0,CUST11459,70068.14,Education
3214.63,In-store,25.0,Chicago,13:42,0,CUST63200,60173.27,Personal
1762.66,Online,24.0,Houston,19:57,0,CUST61156,36248.79,Mortgage
563.95,Online,25.0,Los Angeles,21:39,0,CUST92076,29245.44,Business
3474.82,ATM,14.0,San Francisco,1:57,0,CUST86921,81086.19,Personal
2655.49,ATM,10.0,San Francisco,13:45,0,CUST51721,39567.89,Personal
3202.73,In-store,9.0,San Francisco,17:50,0,CUST33916,43762.52,Business
4104.14,ATM,28.0,Houston,1:8,0,CUST76950,9896.45,Education
1107.16,In-store,27.0,Los Angeles,14:15,0,CUST60388,17729.6,Personal
3861.36,Online,8.0,Chicago,15:19,0,CUST40281,12636.39,Education
2501.66,In-store,26.0,Chicago,21:27,0,CUST24757,70085.05,Personal
319.41,In-store,16.0,Los Angeles,9:13,0,CUST49982,91242.88,Mortgage
3392.48,Online,2.0,Chicago,7:15,0,CUST77417,62385.79,Business
1295.06,ATM,4.0,Los Angeles,20:34,0,CUST13174,80903.08,Personal
4539.09,In-store,29.0,Los Angeles,8:51,0,CUST46280,97368.91,Personal
4081.14,Online,16.0,San Francisco,0:33,0,CUST59320,9204.7,Personal
969.13,Online,18.0,San Francisco,11:55,0,CUST25970,92179.85,Business
3800.78,Online,7.0,New York,23:18,0,CUST81583,50099.63,Business
937.82,ATM,27.0,Houston,19:51,0,CUST20079,30514.91,Business
2421.07,In-store,15.0,Los Angeles,22:53,0,CUST67101,78827.5,Education
478.3,ATM,6.0,Los Angeles,3:47,0,CUST36103,26566.29,Personal
736.0,In-store,27.0,Chicago,2:7,0,CUST54839,45335.28,Business
739.36,In-store,2.0,Houston,6:25,0,CUST93742,40774.53,Education
2272.61,Online,14.0,Chicago,1:35,0,CUST91259,49513.07,Education
331.53,Online,25.0,Los Angeles,17:39,0,CUST76160,99611.66,Education
459.66,In-store,24.0,San Francisco,2:21,0,CUST34818,10893.61,Mortgage
2159.47,In-store,30.0,San Francisco,8:53,0,CUST45405,52808.73,Personal
2452.42,ATM,19.0,Houston,3:14,0,CUST26198,18531.16,Education
981.19,Online,13.0,Chicago,4:4,0,CUST51834,52143.54,Education
912.02,In-store,19.0,Chicago,1:59,0,CUST42292,3393.05,Mortgage
114.52,ATM,9.0,San Francisco,17:20,0,CUST64854,38530.52,Education
1136.76,Online,6.0,Chicago,13:7,0,CUST39364,24222.65,Education
3215.12,In-store,5.0,San Francisco,13:39,0,CUST53958,40887.5,Personal
2338.73,ATM,6.0,Chicago,4:2,0,CUST60605,81358.43,Business
4647.01,In-store,10.0,New York,15:31,0,CUST40904,9715.74,Personal
1889.12,ATM,26.0,New York,20:41,0,CUST48436,3357.16,Personal
3253.86,In-store,30.0,Los Angeles,14:29,0,CUST87333,72072.68,Personal
633.18,Online,17.0,Chicago,7:42,0,CUST94244,49662.19,Education
3732.37,ATM,18.0,Houston,13:49,0,CUST98651,42450.01,Personal
2624.56,Online,1.0,San Francisco,19:4,0,CUST46587,95562.77,Mortgage
4270.26,ATM,7.0,Chicago,20:29,0,CUST51865,6019.53,Mortgage
1374.25,In-store,22.0,Los Angeles,13:30,0,CUST54459,42985.07,Mortgage
3542.22,Online,5.0,San Francisco,20:6,0,CUST73112,73285.37,Mortgage
3278.08,ATM,4.0,New York,22:50,0,CUST47659,78736.72,Business
4803.86,In-store,5.0,Los Angeles,8:50,0,CUST27427,13818.27,Education
4370.95,ATM,10.0,Houston,17:27,0,CUST87424,84622.16,Education
466.08,In-store,29.0,San Francisco,12:37,0,CUST20089,79045.97,Mortgage
4756.07,In-store,10.0,Los Angeles,18:58,0,CUST12022,56012.74,Personal
2297.23,In-store,23.0,Houston,9:23,0,CUST39631,56142.82,Business
4986.73,In-store,17.0,Houston,1:51,0,CUST76991,71819.3,Business
3310.38,ATM,13.0,San Francisco,1:12,0,CUST94113,82156.52,Mortgage
2832.43,ATM,29.0,San Francisco,0:11,0,CUST37118,6847.73,Business
878.27,ATM,9.0,Houston,23:10,0,CUST10115,83921.12,Mortgage
3901.08,In-store,29.0,Houston,10:55,0,CUST30001,14317.08,Personal
71.09,ATM,23.0,Chicago,11:57,0,CUST40516,53756.93,Education
1324.51,Online,27.0,Chicago,17:41,0,CUST56717,43026.35,Mortgage
2320.31,In-store,24.0,New York,3:45,0,CUST61817,81151.97,Education
332.63,ATM,27.0,San Francisco,8:3,0,CUST41070,9453.08,Business
4150.51,Online,3.0,Los Angeles,2:15,0,CUST21619,89005.31,Personal
1496.3,In-store,1.0,Houston,6:59,0,CUST66925,55159.43,Mortgage
2374.25,In-store,13.0,New York,2:20,0,CUST27365,87523.78,Education
1349.11,Online,13.0,Houston,19:52,0,CUST82293,66723.93,Mortgage
1732.45,ATM,16.0,Houston,13:0,0,CUST99106,23664.83,Personal
255.56,In-store,25.0,Houston,0:31,0,CUST64565,75740.12,Personal
551.47,ATM,17.0,Chicago,5:32,0,CUST83656,22157.07,Education
3130.35,Online,5.0,Chicago,23:29,0,CUST98421,5869.37,Personal
464.33,In-store,16.0,New York,0:23,0,CUST87416,52769.16,Personal
4828.73,Online,22.0,New York,2:56,0,CUST13687,41957.23,Personal
4804.77,Online,6.0,Chicago,7:24,0,CUST24138,93610.38,Business
4583.74,Online,17.0,New York,10:47,0,CUST62620,18560.17,Mortgage
1113.83,Online,6.0,Los Angeles,18:41,0,CUST53425,25895.69,Business
2853.22,In-store,6.0,Los Angeles,23:37,0,CUST90506,43324.35,Education
4757.02,In-store,6.0,Chicago,6:41,0,CUST42652,60532.01,Education
3396.55,ATM,13.0,Houston,3:57,0,CUST77807,60334.79,Mortgage
4189.85,Online,11.0,San Francisco,20:28,0,CUST53513,9554.06,Mortgage
3945.38,In-store,26.0,Houston,15:28,0,CUST95917,34653.48,Education
723.42,Online,19.0,San Francisco,12:35,0,CUST15180,13137.24,Business
4305.31,ATM,26.0,San Francisco,10:36,0,CUST50406,76544.94,Business
4897.79,ATM,4.0,Chicago,12:18,0,CUST34219,72537.41,Business
2942.93,In-store,16.0,San Francisco,17:30,0,CUST33823,21844.02,Education
1531.04,In-store,5.0,Los Angeles,9:45,0,CUST61553,15433.25,Personal
1312.09,In-store,26.0,San Francisco,17:16,0,CUST25716,96561.6,Personal
2486.12,In-store,3.0,San Francisco,21:57,0,CUST62679,26567.28,Personal
3243.55,In-store,4.0,Los Angeles,8:12,0,CUST77224,68677.5,Mortgage
2872.47,ATM,2.0,Houston,4:34,0,CUST39410,10882.72,Education
3741.53,Online,12.0,New York,3:51,0,CUST10488,62783.58,Mortgage
174.6,ATM,10.0,New York,16:59,0,CUST61028,10586.52,Business
3534.76,In-store,28.0,Chicago,6:57,0,CUST65078,96084.68,Business
1689.79,In-store,15.0,New York,13:6,0,CUST10159,75692.82,Education
3887.03,In-store,8.0,Chicago,2:58,0,CUST37936,58089.26,Business
3652.29,ATM,17.0,New York,18:34,0,CUST39231,8450.61,Mortgage
53.18,ATM,10.0,New York,22:39,0,CUST80517,73370.28,Personal
1867.09,In-store,6.0,Los Angeles,21:13,0,CUST82331,9737.45,Business
2583.45,In-store,27.0,New York,23:43,0,CUST67574,8334.31,Education
2255.37,Online,5.0,Chicago,0:16,0,CUST49087,32758.88,Business
416.26,Online,9.0,San Francisco,22:44,0,CUST44248,76027.23,Education
2755.69,Online,12.0,Los Angeles,13:11,0,CUST40068,32937.77,Mortgage
696.27,Online,30.0,San Francisco,19:31,0,CUST97318,10023.63,Personal
2142.45,In-store,24.0,Los Angeles,12:17,0,CUST99945,5267.23,Education
2506.15,ATM,7.0,San Francisco,12:1,0,CUST10050,13913.18,Personal
3670.58,Online,25.0,Chicago,1:46,0,CUST28153,39694.29,Business
4727.49,In-store,2.0,Los Angeles,10:27,0,CUST59670,70325.99,Personal
1079.54,ATM,4.0,Houston,22:53,0,CUST48569,59639.26,Business
3257.34,In-store,23.0,Houston,13:28,0,CUST56064,3100.24,Mortgage
4108.56,In-store,25.0,San Francisco,5:3,0,CUST94031,64297.5,Education
333.37,In-store,23.0,Los Angeles,15:27,0,CUST94536,14235.02,Business
298.76,Online,30.0,Los Angeles,22:54,0,CUST78234,30304.49,Mortgage
3799.71,In-store,11.0,Chicago,11:33,0,CUST10119,21556.54,Mortgage
2566.27,Online,5.0,Houston,20:37,0,CUST11538,35196.7,Education
3797.8,In-store,21.0,Los Angeles,18:33,0,CUST10653,82780.2,Education
2920.82,ATM,16.0,New York,3:5,0,CUST93661,25972.56,Education
2242.69,ATM,11.0,San Francisco,11:5,0,CUST45838,2263.02,Education
172.74,ATM,25.0,San Francisco,8:42,0,CUST49086,20642.54,Mortgage
2150.71,ATM,12.0,Los Angeles,20:16,0,CUST36984,23629.61,Mortgage
3892.68,ATM,18.0,Los Angeles,0:55,0,CUST36556,12043.87,Business
2271.01,ATM,21.0,Chicago,3:55,0,CUST37630,5030.61,Business
1109.71,ATM,28.0,New York,4:14,0,CUST55567,63301.28,Personal
2573.4,Online,8.0,New York,3:58,0,CUST28357,78612.84,Business
1990.28,ATM,1.0,San Francisco,1:34,0,CUST12197,68695.92,Education
1664.47,In-store,12.0,San Francisco,5:51,0,CUST62112,78364.53,Mortgage
1783.43,In-store,12.0,Chicago,6:27,0,CUST95867,31220.42,Education
1162.2,In-store,28.0,New York,22:8,0,CUST98531,74587.11,Business
2331.11,ATM,30.0,Los Angeles,10:58,0,CUST97261,33293.24,Personal
229.62,Online,22.0,Chicago,16:22,0,CUST17975,86949.71,Education
273.1,Online,8.0,New York,17:22,0,CUST14573,11451.19,Education
3640.07,In-store,21.0,Chicago,16:0,0,CUST22171,85063.8,Education
3977.06,In-store,24.0,New York,9:2,0,CUST89490,55657.65,Mortgage
2205.4,In-store,20.0,San Francisco,18:40,0,CUST34329,33141.63,Personal
384.81,Online,18.0,Houston,12:53,0,CUST18587,40422.87,Personal
3649.66,ATM,25.0,Los Angeles,11:45,0,CUST29583,24989.62,Personal
2350.36,In-store,11.0,Los Angeles,9:32,0,CUST76399,76354.16,Education
2683.96,Online,15.0,Houston,14:34,0,CUST41924,37229.35,Education
325.96,Online,23.0,Los Angeles,1:33,0,CUST84811,53877.74,Mortgage
52.12,Online,19.0,Houston,7:16,0,CUST10783,2942.97,Mortgage
4053.79,Online,5.0,Houston,17:18,0,CUST35882,43606.9,Mortgage
1135.9,In-store,30.0,Houston,12:43,0,CUST28710,14402.13,Education
1112.17,In-store,23.0,Los Angeles,9:23,0,CUST50411,5538.97,Mortgage
3770.21,In-store,6.0,Chicago,8:7,0,CUST70157,21696.66,Mortgage
3281.33,ATM,19.0,New York,14:42,0,CUST13785,33382.15,Business
742.68,In-store,25.0,Chicago,18:40,0,CUST73826,3460.21,Mortgage
4436.47,ATM,28.0,Chicago,4:26,0,CUST64705,32711.37,Mortgage
1293.14,Online,24.0,Chicago,7:17,0,CUST52061,40990.87,Business
2830.79,ATM,25.0,Chicago,17:36,0,CUST92872,85511.39,Business
1157.68,In-store,2.0,Chicago,20:0,0,CUST69746,56819.58,Business
1318.1,In-store,25.0,Chicago,4:47,0,CUST65492,9199.25,Mortgage
853.53,ATM,15.0,Los Angeles,22:7,0,CUST66174,83679.09,Mortgage
1957.23,ATM,21.0,New York,0:28,0,CUST51693,21920.03,Personal
4906.9,In-store,29.0,New York,5:54,0,CUST42038,72673.85,Education
3147.25,Online,13.0,Chicago,12:11,0,CUST11780,47579.6,Personal
3334.35,ATM,6.0,San Francisco,0:11,0,CUST42094,94239.56,Mortgage
4551.83,In-store,2.0,Los Angeles,19:34,0,CUST98977,31444.95,Personal
701.52,Online,15.0,New York,10:48,0,CUST41570,4555.43,Business
3977.5,In-store,13.0,Houston,6:33,0,CUST47760,73525.63,Mortgage
3840.43,Online,2.0,Chicago,10:44,0,CUST55970,29200.25,Mortgage
3891.74,Online,23.0,Houston,7:6,0,CUST76774,41985.6,Personal
2483.65,ATM,16.0,Los Angeles,16:14,0,CUST15513,68351.31,Personal
1929.5,Online,6.0,Los Angeles,16:28,0,CUST35123,93954.37,Personal
4924.83,Online,10.0,San Francisco,20:28,0,CUST88090,24965.83,Business
3497.75,ATM,10.0,Houston,13:36,0,CUST97722,96908.25,Business
4320.22,In-store,22.0,Los Angeles,2:1,0,CUST98018,89964.9,Mortgage
1725.75,ATM,4.0,Chicago,8:48,0,CUST33918,73274.81,Business
2200.05,In-store,7.0,New York,23:39,0,CUST62869,26148.24,Business
3929.68,ATM,9.0,Los Angeles,6:24,0,CUST35748,69324.13,Education
522.7,Online,24.0,Chicago,15:10,0,CUST69404,43537.94,Personal
1185.8,Online,14.0,Los Angeles,18:22,0,CUST31074,24635.54,Education
4101.36,ATM,9.0,Chicago,12:28,0,CUST68490,77394.3,Business
1062.56,ATM,11.0,New York,19:57,0,CUST36942,87236.96,Business
494.3,ATM,6.0,Houston,11:31,0,CUST41933,75502.22,Education
2959.18,In-store,8.0,New York,3:49,0,CUST56072,79065.13,Personal
2069.68,In-store,6.0,Chicago,8:40,0,CUST90558,47362.81,Business
1441.61,Online,27.0,Houston,19:30,0,CUST82476,36282.81,Mortgage
3163.91,ATM,9.0,Los Angeles,18:24,0,CUST73103,71925.58,Personal
485.19,In-store,11.0,Chicago,7:54,0,CUST97984,20335.48,Personal
4701.97,Online,5.0,San Francisco,20:19,0,CUST40211,44718.46,Personal
952.09,ATM,5.0,Chicago,21:42,0,CUST46518,34619.11,Mortgage
4521.99,Online,27.0,Houston,5:28,0,CUST85232,30733.26,Mortgage
2115.76,In-store,16.0,Los Angeles,20:25,0,CUST50041,10891.45,Mortgage
3926.14,ATM,24.0,New York,11:3,0,CUST32284,31847.39,Mortgage
73.44,In-store,4.0,Houston,3:8,0,CUST53344,88727.72,Mortgage
2139.89,ATM,15.0,San Francisco,12:16,0,CUST29212,68639.98,Mortgage
3722.67,In-store,16.0,Chicago,9:33,0,CUST82225,36178.44,Education
2239.0,In-store,10.0,San Francisco,16:9,0,CUST86385,10668.34,Education
1748.43,Online,11.0,New York,19:40,0,CUST47944,92988.4,Personal
4487.07,Online,10.0,San Francisco,16:37,0,CUST68540,54310.68,Mortgage
3659.98,Online,27.0,Los Angeles,1:29,0,CUST96567,94394.11,Education
3815.96,ATM,11.0,New York,20:55,0,CUST95786,15869.14,Mortgage
3379.65,In-store,30.0,Houston,5:42,0,CUST83909,27968.17,Personal
3540.86,Online,17.0,Chicago,16:49,0,CUST78157,29680.72,Business
1900.15,Online,28.0,San Francisco,8:39,0,CUST63299,79813.09,Personal
2049.93,In-store,8.0,Chicago,4:32,0,CUST88831,34305.56,Education
1960.92,In-store,15.0,New York,17:24,0,CUST81818,93593.48,Business
4356.07,Online,3.0,Houston,14:32,0,CUST55026,52186.69,Mortgage
2723.95,ATM,18.0,New York,4:26,0,CUST54460,28435.57,Mortgage
666.16,ATM,29.0,Houston,5:25,0,CUST71646,23320.21,Education
4172.17,In-store,16.0,Chicago,4:36,0,CUST69027,91871.38,Mortgage
27.78,ATM,27.0,Chicago,16:37,0,CUST68598,54215.89,Personal
4588.74,ATM,19.0,Chicago,13:27,0,CUST49209,29903.55,Mortgage
1814.77,Online,6.0,New York,4:43,0,CUST10182,93824.37,Mortgage
1588.4,Online,23.0,Chicago,18:37,0,CUST33665,97401.82,Personal
3350.44,In-store,9.0,Houston,18:31,0,CUST67789,61286.28,Mortgage
4899.89,Online,17.0,New York,4:14,0,CUST84736,23539.68,Personal
3433.29,Online,8.0,Houston,6:15,0,CUST20180,51013.29,Mortgage
3775.31,ATM,30.0,New York,9:34,0,CUST45463,1535.54,Personal
3503.24,Online,30.0,Chicago,4:3,0,CUST16227,16683.56,Personal
1667.61,In-store,3.0,Chicago,21:39,0,CUST46879,15847.36,Personal
4604.66,Online,5.0,New York,16:4,0,CUST57183,61642.0,Business
164.45,ATM,29.0,San Francisco,14:38,1,CUST95999,33841.82,Business
104.25,Online,26.0,Chicago,19:15,0,CUST26188,99498.42,Business
3769.01,Online,1.0,Houston,8:40,0,CUST10843,46252.84,Education
2526.67,ATM,28.0,Chicago,18:46,0,CUST99328,73817.02,Business
3355.29,In-store,9.0,New York,13:57,0,CUST56760,73524.85,Personal
3793.04,Online,5.0,San Francisco,20:39,0,CUST57378,66419.19,Business
1119.38,Online,13.0,San Francisco,9:49,0,CUST24563,7420.67,Personal
1733.22,Online,23.0,Chicago,9:7,0,CUST99484,79272.06,Personal
4758.74,In-store,15.0,Los Angeles,0:10,0,CUST25819,47437.12,Mortgage
728.35,ATM,8.0,Houston,7:3,0,CUST56942,83152.77,Mortgage
1109.09,In-store,20.0,Los Angeles,17:11,1,CUST42834,99798.37,Education
2836.12,ATM,22.0,Los Angeles,0:32,0,CUST84271,86887.93,Education
1315.72,ATM,17.0,Los Angeles,1:37,0,CUST69797,77424.2,Mortgage
520.9,ATM,3.0,New York,23:44,0,CUST85089,77525.56,Business
228.34,In-store,1.0,Chicago,21:27,0,CUST24411,23881.69,Mortgage
4307.34,ATM,22.0,Los Angeles,0:11,0,CUST51643,8156.08,Business
2900.86,ATM,20.0,Chicago,20:50,0,CUST10195,41448.34,Personal
4414.06,ATM,30.0,New York,19:7,0,CUST51338,65722.96,Education
1477.52,In-store,26.0,Houston,14:31,0,CUST22982,25642.68,Personal
665.93,Online,2.0,San Francisco,10:24,0,CUST81272,73071.77,Education
4247.0,ATM,25.0,Chicago,22:40,0,CUST98659,42312.89,Education
1747.73,Online,18.0,Houston,18:39,0,CUST10986,78881.01,Education
2274.48,Online,7.0,New York,20:10,0,CUST51935,14657.83,Personal
2231.18,Online,9.0,Chicago,2:47,0,CUST29932,9480.59,Business
1775.06,ATM,10.0,San Francisco,7:31,0,CUST73319,32045.32,Personal
306.56,Online,23.0,Houston,9:17,0,CUST10260,78610.53,Business
3305.89,In-store,25.0,Houston,12:29,0,CUST43358,19265.68,Mortgage
3696.83,Online,13.0,Chicago,19:7,0,CUST73821,67320.99,Mortgage
2598.3,In-store,19.0,San Francisco,23:40,0,CUST19469,17436.29,Business
1895.21,ATM,5.0,San Francisco,15:18,0,CUST14507,61135.47,Business
3345.11,ATM,27.0,Chicago,13:38,0,CUST27156,39968.17,Personal
2790.95,ATM,6.0,San Francisco,19:56,0,CUST78901,32642.79,Business
2294.95,Online,21.0,Houston,21:34,0,CUST86141,62820.98,Personal
1014.88,Online,30.0,San Francisco,9:36,0,CUST29976,12440.81,Education
3621.44,In-store,18.0,Los Angeles,18:5,0,CUST90845,4587.57,Personal
447.48,In-store,11.0,Houston,17:35,0,CUST95570,39657.55,Business
1490.94,In-store,16.0,Houston,1:7,0,CUST38538,59465.92,Mortgage
1706.96,In-store,16.0,Los Angeles,7:23,0,CUST23151,36702.24,Education
849.35,In-store,30.0,New York,20:32,0,CUST54493,71265.36,Mortgage
810.21,Online,17.0,Los Angeles,14:28,0,CUST53481,8146.1,Education
1462.47,Online,1.0,Houston,3:29,0,CUST96683,16410.93,Mortgage
286.66,Online,6.0,Chicago,21:28,0,CUST46679,82799.79,Business
1851.08,ATM,28.0,Los Angeles,20:9,0,CUST26772,48020.35,Business
824.37,Online,29.0,Houston,12:28,0,CUST45254,75318.35,Education
4517.76,In-store,14.0,New York,14:42,0,CUST40020,37465.85,Education
1144.09,ATM,17.0,San Francisco,18:59,0,CUST10890,6269.09,Education
4103.37,In-store,10.0,Los Angeles,10:8,0,CUST35635,20494.36,Education
4652.88,Online,15.0,Houston,5:42,0,CUST86090,30659.67,Education
165.58,Online,11.0,San Francisco,19:45,0,CUST84163,83579.03,Business
2135.88,ATM,12.0,New York,15:17,0,CUST76444,53193.82,Mortgage
1205.77,ATM,29.0,Chicago,16:58,0,CUST64968,36745.29,Education
4532.45,In-store,8.0,Los Angeles,13:20,0,CUST69860,53093.79,Mortgage
3038.48,In-store,8.0,Chicago,9:1,0,CUST85650,89178.02,Personal
3440.41,Online,20.0,New York,14:39,0,CUST92218,15926.03,Personal
1904.29,Online,25.0,Chicago,16:5,0,CUST23872,74943.53,Personal
1751.96,Online,20.0,Houston,18:40,0,CUST21995,83153.74,Business
1708.27,Online,24.0,Los Angeles,9:31,0,CUST38911,47061.52,Business
3933.95,ATM,6.0,New York,6:48,0,CUST80210,68673.79,Business
4593.63,In-store,30.0,New York,18:39,0,CUST22092,75571.03,Business
4446.65,ATM,29.0,San Francisco,17:11,0,CUST90416,68649.42,Education
3460.3,Online,15.0,Los Angeles,6:4,0,CUST65220,14637.86,Mortgage
1786.71,ATM,6.0,New York,6:20,0,CUST53899,57927.57,Education
4316.46,Online,25.0,Chicago,12:9,0,CUST57201,70685.79,Personal
3550.75,Online,21.0,San Francisco,4:2,0,CUST14977,13965.29,Business
2766.01,ATM,9.0,Los Angeles,10:30,0,CUST90959,64251.18,Business
2177.13,In-store,30.0,New York,9:9,0,CUST66845,5314.86,Personal
344.96,ATM,26.0,Los Angeles,6:51,0,CUST49156,3821.44,Mortgage
3631.21,Online,8.0,San Francisco,18:56,0,CUST23913,68356.7,Education
3517.78,Online,4.0,Houston,14:53,0,CUST38005,63128.37,Personal
4275.47,Online,10.0,San Francisco,4:14,0,CUST36084,81330.94,Education
1134.18,In-store,14.0,Chicago,19:17,0,CUST32065,84062.03,Education
2674.66,In-store,20.0,Los Angeles,16:16,0,CUST79225,75619.36,Education
2357.5,In-store,17.0,Chicago,9:39,0,CUST83437,86084.28,Personal
1580.35,Online,30.0,Los Angeles,13:11,0,CUST90559,15813.84,Personal
4355.04,In-store,22.0,San Francisco,22:18,0,CUST65781,63406.5,Education
4225.42,ATM,8.0,San Francisco,21:50,0,CUST31032,83362.08,Education
2444.23,ATM,21.0,Los Angeles,2:17,0,CUST81617,19558.81,Mortgage
2691.84,ATM,5.0,Chicago,5:32,0,CUST49304,97616.41,Mortgage
4321.71,ATM,24.0,New York,18:25,0,CUST42203,79456.11,Mortgage
1399.02,ATM,18.0,San Francisco,4:42,0,CUST45870,50758.64,Business
3111.93,ATM,11.0,San Francisco,19:49,1,CUST44867,40507.12,Personal
4176.0,ATM,23.0,Chicago,12:19,0,CUST58718,60830.64,Personal
3494.27,Online,12.0,Los Angeles,10:51,0,CUST95544,82381.9,Personal
4619.76,Online,20.0,New York,7:9,0,CUST78778,87743.67,Mortgage
3164.93,Online,10.0,Los Angeles,16:24,0,CUST17433,71252.18,Education
613.13,Online,9.0,Chicago,12:20,0,CUST32327,63796.02,Mortgage
3380.17,In-store,10.0,Chicago,12:56,0,CUST41478,3040.0,Business
4541.43,In-store,27.0,Chicago,5:45,0,CUST48838,92535.18,Education
45.62,ATM,21.0,New York,5:46,1,CUST68217,1712.25,Mortgage
3596.26,Online,14.0,New York,3:2,0,CUST21314,26668.09,Personal
3229.13,In-store,21.0,New York,9:54,0,CUST50965,31801.4,Business
1467.88,ATM,1.0,New York,22:36,0,CUST86258,38912.27,Education
3871.99,Online,16.0,San Francisco,4:1,0,CUST61817,5835.65,Mortgage
4728.86,Online,6.0,Chicago,11:50,0,CUST60572,65885.51,Personal
